genome,sortase_present,sortase_count,lpxtg_present,lpxtg_count,bacteriocin_present,bacteriocin_count,crispr_cas_present,crispr_cas_count,stress_universal_present,stress_universal_count,clp_protease_present,clp_protease_count,phage_resistance_present,phage_resistance_count,amr_present,amr_count,virulence_present,virulence_count,phage_present,phage_count,total_genes,accession,label,adhesion_module,antimicrobial_module,phage_defense_module,stress_module,amr_module,virulence_module,mobile_elements_module,adhesion_norm,stress_norm,phage_defense_norm,amr_norm,virulence_norm,defense_vs_risk,survival_vs_mobile,adhesion_vs_genome,probiotic_potential
GCF_000019245.4_ASM1924v3_genomic,1,4.0,1,7.0,1,12.0,1,31.0,1,3.0,1,4.0,1,3.0,1,36.0,1,15.0,1,63.0,2824,GCF_000019245.4,1,11.0,12.0,34.0,7.0,36.0,15.0,63.0,0.0038938053097345134,0.00247787610619469,0.012035398230088496,0.012743362831858408,0.005309734513274336,0.8846153846153846,0.109375,0.0038938053097345134,2.369203539823009
GCF_000019265.1_ASM1926v1_genomic,1,4.0,1,5.0,1,29.0,0,0.0,1,1.0,1,5.0,1,3.0,1,27.0,1,11.0,1,145.0,2387,GCF_000019265.1,0,9.0,29.0,3.0,6.0,27.0,11.0,145.0,0.0037688442211055275,0.002512562814070352,0.001256281407035176,0.011306532663316583,0.0046063651591289785,0.8205128205128205,0.0410958904109589,0.0037688442211055275,5.745979899497487
GCF_000019825.1_ASM1982v1_genomic,1,1.0,1,3.0,1,30.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,8.0,1,78.0,3056,GCF_000019825.1,0,4.0,30.0,1.0,6.0,24.0,8.0,78.0,0.0013084723585214263,0.001962708537782139,0.00032711808963035657,0.007850834151128557,0.0026169447170428526,0.9393939393939394,0.0759493670886076,0.0013084723585214263,5.960418711154726
GCF_000019965.1_ASM1996v1_genomic,1,2.0,1,1.0,1,1.0,0,0.0,1,1.0,1,4.0,1,19.0,1,26.0,1,6.0,1,7.0,4758,GCF_000019965.1,1,3.0,1.0,19.0,5.0,26.0,6.0,7.0,0.0006303845345660853,0.0010506408909434755,0.003992435385585207,0.005463332632906073,0.0012607690691321706,0.6060606060606061,0.625,0.0006303845345660853,0.1842403866358479
GCF_000019985.1_ASM1998v1_genomic,1,1.0,1,3.0,1,29.0,0,0.0,1,1.0,1,5.0,1,3.0,1,25.0,1,12.0,1,101.0,2308,GCF_000019985.1,0,4.0,29.0,3.0,6.0,25.0,12.0,101.0,0.0017323516673884798,0.00259852750108272,0.00129926375054136,0.010827197921177999,0.00519705500216544,0.8421052631578947,0.058823529411764705,0.0017323516673884798,5.742832394976181
GCF_000020225.1_ASM2022v1_genomic,1,2.0,0,0.0,0,0.0,1,29.0,1,1.0,1,3.0,1,1.0,1,35.0,1,7.0,1,14.0,2275,GCF_000020225.1,1,2.0,0.0,30.0,4.0,35.0,7.0,14.0,0.0008787346221441124,0.0017574692442882249,0.013181019332161687,0.015377855887521968,0.0030755711775043936,0.6976744186046512,0.26666666666666666,0.0008787346221441124,-0.04130052724077328
GCF_000020425.1_ASM2042v1_genomic,1,3.0,0,0.0,1,8.0,0,0.0,0,0.0,1,4.0,1,8.0,1,19.0,1,18.0,1,105.0,2667,GCF_000020425.1,1,3.0,8.0,8.0,4.0,19.0,18.0,105.0,0.0011244377811094452,0.0014992503748125937,0.0029985007496251873,0.00712143928035982,0.006746626686656672,0.42105263157894735,0.03773584905660377,0.0011244377811094452,1.5583958020989508
GCF_000021325.1_ASM2132v1_genomic,0,0.0,0,0.0,0,0.0,1,205.0,0,0.0,1,6.0,1,8.0,1,52.0,1,29.0,1,150.0,3889,GCF_000021325.1,1,0.0,0.0,213.0,6.0,52.0,29.0,150.0,0.0,0.0015424164524421595,0.054755784061696657,0.013367609254498715,0.007455012853470437,2.597560975609756,0.039735099337748346,0.0,0.07814910025706942
GCF_000021425.1_ASM2142v1_genomic,1,2.0,0,0.0,0,0.0,1,43.0,0,0.0,1,4.0,1,4.0,1,21.0,1,5.0,1,15.0,1685,GCF_000021425.1,1,2.0,0.0,47.0,4.0,21.0,5.0,15.0,0.0011862396204033216,0.002372479240806643,0.027876631079478055,0.012455516014234875,0.0029655990510083037,1.7407407407407407,0.25,0.0011862396204033216,0.019572953736654818
GCF_000022705.1_ASM2270v1_genomic,1,2.0,0,0.0,0,0.0,1,49.0,0,0.0,1,4.0,1,4.0,1,21.0,1,5.0,1,14.0,1681,GCF_000022705.1,1,2.0,0.0,53.0,4.0,21.0,5.0,14.0,0.0011890606420927466,0.0023781212841854932,0.03151010701545779,0.01248513674197384,0.002972651605231867,1.962962962962963,0.26666666666666666,0.0011890606420927466,0.03032104637336505
GCF_000022765.1_ASM2276v1_genomic,1,2.0,0,0.0,1,7.0,1,28.0,1,1.0,1,6.0,1,1.0,1,47.0,1,9.0,1,122.0,4037,GCF_000022765.1,0,2.0,7.0,29.0,7.0,47.0,9.0,122.0,0.0004952947003467063,0.001733531451213472,0.007181773155027241,0.011639425458147598,0.002228826151560178,0.631578947368421,0.056910569105691054,0.0004952947003467063,1.3611193660227834
GCF_000022965.1_ASM2296v1_genomic,1,2.0,0,0.0,0,0.0,1,43.0,0,0.0,1,4.0,1,4.0,1,21.0,1,5.0,1,14.0,1677,GCF_000022965.1,1,2.0,0.0,47.0,4.0,21.0,5.0,14.0,0.0011918951132300357,0.0023837902264600714,0.02800953516090584,0.012514898688915376,0.0029797377830750892,1.7407407407407407,0.26666666666666666,0.0011918951132300357,0.019666269368295568
GCF_000023205.1_ASM2320v1_genomic,0,0.0,1,1.0,1,1.0,0,0.0,1,1.0,1,4.0,1,12.0,1,26.0,1,9.0,1,86.0,2351,GCF_000023205.1,1,1.0,1.0,12.0,5.0,26.0,9.0,86.0,0.00042517006802721087,0.0021258503401360546,0.00510204081632653,0.011054421768707483,0.003826530612244898,0.3611111111111111,0.05747126436781609,0.00042517006802721087,0.15365646258503401
GCF_000023585.1_ASM2358v1_genomic,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,1,4.0,1,34.0,1,83.0,1,6.0,1,50.0,6458,GCF_000023585.1,1,2.0,1.0,34.0,4.0,83.0,6.0,50.0,0.0003096454559529339,0.0006192909119058678,0.005263972751199876,0.012850286422046756,0.0009289363678588017,0.3888888888888889,0.0784313725490196,0.0003096454559529339,0.1506115497755071
GCF_000024945.1_ASM2494v1_genomic,1,1.0,1,1.0,1,2.0,1,90.0,1,1.0,1,3.0,1,2.0,1,25.0,1,11.0,1,1.0,2019,GCF_000024945.1,0,2.0,2.0,92.0,4.0,25.0,11.0,1.0,0.0009900990099009901,0.0019801980198019802,0.04554455445544554,0.012376237623762377,0.005445544554455445,2.5405405405405403,2.0,0.0009900990099009901,0.4643564356435644
GCF_000025045.1_ASM2504v1_genomic,1,4.0,1,4.0,1,15.0,0,0.0,1,7.0,1,5.0,1,4.0,1,33.0,1,2.0,1,128.0,2679,GCF_000025045.1,1,8.0,15.0,4.0,12.0,33.0,2.0,128.0,0.0029850746268656717,0.004477611940298508,0.0014925373134328358,0.012313432835820896,0.0007462686567164179,0.5277777777777778,0.09302325581395349,0.0029850746268656717,2.9555970149253725
GCF_000025205.1_ASM2520v1_genomic,1,2.0,0,0.0,1,1.0,1,23.0,0,0.0,1,3.0,1,2.0,1,10.0,1,20.0,1,4.0,1347,GCF_000025205.1,0,2.0,1.0,25.0,3.0,10.0,20.0,4.0,0.001483679525222552,0.002225519287833828,0.018545994065281898,0.00741839762611276,0.01483679525222552,0.8387096774193549,0.6,0.001483679525222552,0.18145400593471808
GCF_000025245.1_ASM2524v1_genomic,1,2.0,0,0.0,0,0.0,1,43.0,0,0.0,1,4.0,1,4.0,1,21.0,1,5.0,1,15.0,1679,GCF_000025245.1,1,2.0,0.0,47.0,4.0,21.0,5.0,15.0,0.0011904761904761906,0.002380952380952381,0.027976190476190477,0.0125,0.002976190476190476,1.7407407407407407,0.25,0.0011904761904761906,0.019642857142857153
GCF_000025565.1_ASM2556v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,7.0,1,7.0,1,31.0,1,43.0,1,45.0,1,251.0,5726,GCF_000025565.1,0,0.0,0.0,31.0,14.0,43.0,45.0,251.0,0.0,0.0024445608521040684,0.0054129561725161516,0.00750829404574821,0.00785751702462022,0.34831460674157305,0.05555555555555555,0.0,-0.03998603108084513
GCF_000025965.1_ASM2596v1_genomic,1,2.0,0,0.0,0,0.0,1,214.0,1,2.0,1,3.0,1,19.0,1,36.0,1,43.0,1,191.0,4812,GCF_000025965.1,1,2.0,0.0,233.0,5.0,36.0,43.0,191.0,0.00041554124246831497,0.0010388531061707874,0.0484105547475587,0.00747974236442967,0.008934136713068773,2.9125,0.026041666666666668,0.00041554124246831497,0.08393933097859962
GCF_000025985.1_ASM2598v1_genomic,0,0.0,1,1.0,0,0.0,1,72.0,0,0.0,1,3.0,1,14.0,1,53.0,1,18.0,1,45.0,4532,GCF_000025985.1,1,1.0,0.0,86.0,3.0,53.0,18.0,45.0,0.00022060445621001543,0.0006618133686300463,0.018971983234061327,0.011692036179130819,0.003970880211780278,1.1944444444444444,0.06521739130434782,0.00022060445621001543,-0.011692036179130814
GCF_000026185.1_ASM2618v1_genomic,0,0.0,0,0.0,1,2.0,1,54.0,1,3.0,1,6.0,1,22.0,1,39.0,1,28.0,1,53.0,3948,GCF_000026185.1,1,0.0,2.0,76.0,9.0,39.0,28.0,53.0,0.0,0.002279057989364396,0.0192453785768549,0.009875917953912383,0.007090402633578121,1.1470588235294117,0.16666666666666666,0.0,0.39164345403899725
GCF_000026485.1_ASM2648v1_genomic,1,5.0,1,10.0,1,12.0,1,23.0,1,3.0,1,6.0,1,2.0,1,33.0,1,15.0,1,146.0,3117,GCF_000026485.1,1,15.0,12.0,25.0,9.0,33.0,15.0,146.0,0.004810776138550353,0.0028864656831302116,0.008017960230917255,0.010583707504810776,0.004810776138550353,0.7551020408163265,0.061224489795918366,0.004810776138550353,2.3720974983964083
GCF_000026505.1_ASM2650v1_genomic,1,4.0,1,6.0,1,10.0,1,39.0,1,3.0,1,4.0,1,1.0,1,33.0,1,10.0,1,119.0,2939,GCF_000026505.1,1,10.0,10.0,40.0,7.0,33.0,10.0,119.0,0.003401360544217687,0.002380952380952381,0.013605442176870748,0.011224489795918367,0.003401360544217687,1.1363636363636365,0.058333333333333334,0.003401360544217687,1.9860544217687075
GCF_000026665.1_ASM2666v1_genomic,1,1.0,1,4.0,1,32.0,0,0.0,1,1.0,1,5.0,1,3.0,1,25.0,1,14.0,1,116.0,2332,GCF_000026665.1,0,5.0,32.0,3.0,6.0,25.0,14.0,116.0,0.0021431633090441492,0.002571795970852979,0.0012858979854264896,0.010715816545220747,0.006000857265323617,0.875,0.05128205128205128,0.0021431633090441492,6.341705957994
GCF_000039765.1_ASM3976v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,10.0,1,54.0,1,32.0,1,66.0,4724,GCF_000039765.1,0,1.0,0.0,10.0,8.0,54.0,32.0,66.0,0.00021164021164021165,0.0016931216931216932,0.0021164021164021165,0.011428571428571429,0.006772486772486773,0.11494252873563218,0.11940298507462686,0.00021164021164021165,-0.0673015873015873
GCF_000046845.1_ASM4684v1_genomic,0,0.0,0,0.0,0,0.0,1,179.0,1,3.0,1,5.0,1,6.0,1,52.0,1,6.0,1,36.0,3556,GCF_000046845.1,1,0.0,0.0,185.0,8.0,52.0,6.0,36.0,0.0,0.002249086308687096,0.05201012088838909,0.014619061006466124,0.0016868147315153219,3.135593220338983,0.21621621621621623,0.0,0.0823727860556649
GCF_000056065.1_ASM5606v1_genomic,1,1.0,1,1.0,1,2.0,1,89.0,1,1.0,1,5.0,1,1.0,1,24.0,1,6.0,1,49.0,2132,GCF_000056065.1,1,2.0,2.0,90.0,6.0,24.0,6.0,49.0,0.0009376465072667605,0.0028129395218002813,0.04219409282700422,0.011251758087201125,0.0028129395218002813,2.967741935483871,0.12,0.0009376465072667605,0.46938584153774027
GCF_000063585.1_ASM6358v1_genomic,1,2.0,0,0.0,1,6.0,1,19.0,1,1.0,1,3.0,1,1.0,1,50.0,1,5.0,1,84.0,3756,GCF_000063585.1,0,2.0,6.0,20.0,4.0,50.0,5.0,84.0,0.0005323396326856535,0.001064679265371307,0.005323396326856534,0.013308490817141336,0.0013308490817141336,0.4642857142857143,0.047058823529411764,0.0005323396326856535,1.1486292254458346
GCF_000070465.1_ASM7046v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,7.0,1,31.0,1,15.0,1,68.0,3494,GCF_000070465.1,0,0.0,0.0,7.0,5.0,31.0,15.0,68.0,0.0,0.001430615164520744,0.0020028612303290413,0.008869814020028613,0.004291845493562232,0.14893617021276595,0.07246376811594203,0.0,-0.04835479256080115
GCF_000091405.1_ASM9140v1_genomic,1,1.0,1,1.0,1,2.0,0,0.0,1,2.0,1,5.0,0,0.0,1,28.0,1,7.0,1,49.0,1842,GCF_000091405.1,1,2.0,2.0,0.0,7.0,28.0,7.0,49.0,0.0010851871947911015,0.0037981551817688553,0.0,0.015192620727075421,0.0037981551817688553,0.05555555555555555,0.14,0.0010851871947911015,0.3224091155724363
GCF_000091725.1_ASM9172v1_genomic,1,4.0,1,1.0,0,0.0,1,74.0,0,0.0,1,4.0,1,4.0,1,25.0,1,5.0,1,87.0,2451,GCF_000091725.1,1,5.0,0.0,78.0,4.0,25.0,5.0,87.0,0.0020391517128874386,0.0016313213703099511,0.03181076672104405,0.010195758564437194,0.0020391517128874386,2.5161290322580645,0.045454545454545456,0.0020391517128874386,0.04567699836867865
GCF_000092325.1_ASM9232v1_genomic,1,3.0,0,0.0,1,1.0,0,0.0,0,0.0,1,4.0,1,10.0,1,21.0,1,11.0,1,47.0,2096,GCF_000092325.1,1,3.0,1.0,10.0,4.0,21.0,11.0,47.0,0.001430615164520744,0.0019074868860276585,0.004768717215069146,0.010014306151645207,0.005245588936576061,0.3333333333333333,0.08333333333333333,0.001430615164520744,0.15517405817835
GCF_000092345.1_ASM9234v1_genomic,1,2.0,0,0.0,1,5.0,1,28.0,1,1.0,1,5.0,1,1.0,1,46.0,1,8.0,1,72.0,4096,GCF_000092345.1,0,2.0,5.0,29.0,6.0,46.0,8.0,72.0,0.000488162069807176,0.001464486209421528,0.007078350012204052,0.011227727605565048,0.001952648279228704,0.6181818181818182,0.0821917808219178,0.000488162069807176,0.9631437637295581
GCF_000092365.1_ASM9236v1_genomic,1,2.0,1,2.0,0,0.0,1,132.0,1,1.0,1,5.0,1,2.0,1,8.0,1,8.0,1,28.0,2028,GCF_000092365.1,0,4.0,0.0,134.0,6.0,8.0,8.0,28.0,0.001971414489896501,0.002957121734844751,0.06604238541153278,0.003942828979793002,0.003942828979793002,7.882352941176471,0.20689655172413793,0.001971414489896501,0.1764415968457368
GCF_000092765.1_ASM9276v1_genomic,1,2.0,0,0.0,0,0.0,1,43.0,0,0.0,1,4.0,1,4.0,1,21.0,1,5.0,1,15.0,1674,GCF_000092765.1,1,2.0,0.0,47.0,4.0,21.0,5.0,15.0,0.0011940298507462687,0.0023880597014925373,0.028059701492537312,0.01253731343283582,0.0029850746268656717,1.7407407407407407,0.25,0.0011940298507462687,0.019701492537313438
GCF_000143205.1_ASM14320v1_genomic,1,3.0,1,6.0,1,12.0,0,0.0,1,6.0,1,5.0,1,4.0,1,28.0,1,1.0,1,215.0,2711,GCF_000143205.1,1,9.0,12.0,4.0,11.0,28.0,1.0,215.0,0.00331858407079646,0.004056047197640118,0.0014749262536873156,0.01032448377581121,0.0003687315634218289,0.5333333333333333,0.05092592592592592,0.00331858407079646,2.366445427728614
GCF_000143435.1_ASM14343v1_genomic,1,2.0,1,2.0,1,10.0,1,59.0,1,4.0,1,7.0,1,1.0,1,30.0,1,10.0,1,94.0,2378,GCF_000143435.1,1,4.0,10.0,60.0,11.0,30.0,10.0,94.0,0.0016813787305590584,0.004623791509037411,0.025220680958385876,0.012610340479192938,0.004203446826397646,1.7073170731707317,0.11578947368421053,0.0016813787305590584,2.012610340479193
GCF_000145235.1_ASM14523v1_genomic,1,6.0,1,6.0,1,9.0,0,0.0,1,1.0,1,7.0,1,24.0,1,95.0,1,34.0,1,72.0,6422,GCF_000145235.1,1,12.0,9.0,24.0,8.0,95.0,34.0,72.0,0.0018682858477347033,0.0012455238984898022,0.0037365716954694066,0.014790596294566402,0.005293476568581659,0.25384615384615383,0.1095890410958904,0.0018682858477347033,1.7276039234002802
GCF_000146975.1_ASM14697v1_genomic,1,2.0,1,3.0,1,25.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,9.0,1,101.0,2248,GCF_000146975.1,0,5.0,25.0,1.0,6.0,23.0,9.0,101.0,0.0022232103156958646,0.0026678523788350376,0.00044464206313917296,0.010226767452200978,0.004001778568252557,0.7878787878787878,0.058823529411764705,0.0022232103156958646,4.9479768786127165
GCF_000147095.1_ASM14709v1_genomic,1,4.0,1,3.0,1,28.0,0,0.0,1,1.0,1,5.0,1,2.0,1,24.0,1,11.0,1,176.0,2430,GCF_000147095.1,0,7.0,28.0,2.0,6.0,24.0,11.0,176.0,0.002879473467708762,0.0024681201151789387,0.0008227067050596463,0.009872480460715755,0.004524886877828055,0.8333333333333334,0.03389830508474576,0.002879473467708762,5.550226244343891
GCF_000148815.2_ASM14881v1_genomic,1,2.0,1,11.0,1,16.0,0,0.0,1,8.0,1,4.0,1,5.0,1,48.0,1,7.0,1,102.0,3209,GCF_000148815.2,1,13.0,16.0,5.0,12.0,48.0,7.0,102.0,0.004049844236760125,0.003738317757009346,0.001557632398753894,0.014953271028037384,0.0021806853582554517,0.375,0.11650485436893204,0.004049844236760125,3.1389408099688474
GCF_000154765.2_ASM15476v2_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,3.0,1,7.0,1,10.0,1,48.0,1,18.0,1,56.0,4051,GCF_000154765.2,1,1.0,0.0,10.0,10.0,48.0,18.0,56.0,0.00024679170779861795,0.0024679170779861796,0.0024679170779861796,0.011846001974333662,0.004442250740375123,0.14925373134328357,0.17543859649122806,0.00024679170779861795,-0.05972359328726555
GCF_000155355.1_ASM15535v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,16.0,1,151.0,4483,GCF_000155355.1,1,1.0,10.0,18.0,3.0,33.0,16.0,151.0,0.00022301516503122213,0.0006690454950936663,0.004014272970561998,0.0073595004460303304,0.003568242640499554,0.56,0.019736842105263157,0.00022301516503122213,1.9663247100802859
GCF_000155375.1_ASM15537v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,16.0,1,152.0,4507,GCF_000155375.1,1,1.0,10.0,18.0,3.0,33.0,16.0,152.0,0.00022182786157941438,0.0006654835847382431,0.003992901508429458,0.007320319432120674,0.00354924578527063,0.56,0.0196078431372549,0.00022182786157941438,1.9665039929015082
GCF_000155515.2_ASM15551v2_genomic,1,3.0,1,8.0,1,12.0,1,45.0,1,3.0,1,6.0,1,2.0,1,37.0,1,12.0,1,100.0,3043,GCF_000155515.2,1,11.0,12.0,47.0,9.0,37.0,12.0,100.0,0.0036136662286465177,0.002956636005256242,0.015440210249671484,0.012155059132720105,0.003942181340341655,1.18,0.0891089108910891,0.0036136662286465177,2.3868593955321944
GCF_000158275.2_ASM15827v2_genomic,0,0.0,0,0.0,0,0.0,1,47.0,0,0.0,1,3.0,0,0.0,1,32.0,1,29.0,1,67.0,2549,GCF_000158275.2,0,0.0,0.0,47.0,3.0,32.0,29.0,67.0,0.0,0.001176470588235294,0.01843137254901961,0.012549019607843137,0.011372549019607842,0.7580645161290323,0.04411764705882353,0.0,-0.0392156862745098
GCF_000159155.2_ASM15915v2_genomic,0,0.0,1,6.0,1,1.0,1,60.0,0,0.0,1,3.0,1,3.0,1,8.0,1,10.0,1,6.0,1409,GCF_000159155.2,0,6.0,1.0,63.0,3.0,8.0,10.0,6.0,0.00425531914893617,0.002127659574468085,0.04468085106382979,0.005673758865248227,0.0070921985815602835,3.3684210526315788,0.42857142857142855,0.00425531914893617,0.2971631205673759
GCF_000165775.1_ASM16577v3_genomic,1,1.0,1,2.0,1,6.0,1,82.0,1,2.0,1,4.0,1,5.0,1,26.0,1,16.0,1,177.0,2473,GCF_000165775.1,1,3.0,6.0,87.0,6.0,26.0,16.0,177.0,0.0012126111560226355,0.002425222312045271,0.035165723524656425,0.010509296685529508,0.0064672594987873885,2.1627906976744184,0.033707865168539325,0.0012126111560226355,1.2408245755860954
GCF_000165905.1_ASM16590v1_genomic,1,5.0,1,6.0,0,0.0,0,0.0,0,0.0,1,4.0,1,2.0,1,19.0,1,8.0,1,32.0,1897,GCF_000165905.1,1,11.0,0.0,2.0,4.0,19.0,8.0,32.0,0.005795574288724974,0.002107481559536354,0.001053740779768177,0.010010537407797681,0.004214963119072708,0.07142857142857142,0.12121212121212122,0.005795574288724974,-0.04373024236037934
GCF_000166315.1_ASM16631v1_genomic,1,5.0,1,3.0,0,0.0,1,60.0,0,0.0,1,4.0,1,11.0,1,19.0,1,4.0,1,32.0,1955,GCF_000166315.1,1,8.0,0.0,71.0,4.0,19.0,4.0,32.0,0.00408997955010225,0.002044989775051125,0.036298568507157465,0.009713701431492843,0.002044989775051125,2.9583333333333335,0.12121212121212122,0.00408997955010225,0.06646216768916155
GCF_000174395.2_ASM17439v2_genomic,1,6.0,1,9.0,1,8.0,0,0.0,1,4.0,1,5.0,1,11.0,1,41.0,1,20.0,1,198.0,3091,GCF_000174395.2,0,15.0,8.0,11.0,9.0,41.0,20.0,198.0,0.0048512289780077615,0.0029107373868046574,0.0035575679172056922,0.013260025873221216,0.00646830530401035,0.3064516129032258,0.04522613065326633,0.0048512289780077615,1.5404915912031047
GCF_000175935.2_ASM17593v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,1,3.0,1,32.0,1,61.0,1,27.0,1,82.0,6100,GCF_000175935.2,1,0.0,0.0,32.0,8.0,61.0,27.0,82.0,0.0,0.0013112604491067037,0.005245041796426815,0.009998360924438617,0.004425504015735125,0.3595505617977528,0.0963855421686747,0.0,-0.04491067038190461
GCF_000180515.1_ASM18051v2_genomic,1,1.0,1,5.0,1,16.0,0,0.0,1,1.0,1,5.0,0,0.0,1,22.0,1,9.0,1,155.0,2359,GCF_000180515.1,0,6.0,16.0,0.0,6.0,22.0,9.0,155.0,0.002542372881355932,0.002542372881355932,0.0,0.009322033898305085,0.0038135593220338985,0.5,0.038461538461538464,0.002542372881355932,3.152118644067796
GCF_000182835.1_ASM18283v1_genomic,1,1.0,1,3.0,1,2.0,1,130.0,1,1.0,1,6.0,1,2.0,1,28.0,1,5.0,1,111.0,2307,GCF_000182835.1,1,4.0,2.0,132.0,7.0,28.0,5.0,111.0,0.0017331022530329288,0.0030329289428076256,0.05719237435008666,0.012131715771230503,0.002166377816291161,3.9411764705882355,0.0625,0.0017331022530329288,0.513951473136915
GCF_000182875.1_ASM18287v1_genomic,1,1.0,1,1.0,1,10.0,1,133.0,1,1.0,1,5.0,1,2.0,1,24.0,1,4.0,1,88.0,2188,GCF_000182875.1,1,2.0,10.0,135.0,6.0,24.0,4.0,88.0,0.0009136592051164915,0.002740977615349475,0.06167199634536318,0.0109639104613979,0.001827318410232983,5.0,0.06741573033707865,0.0009136592051164915,2.1320237551393326
GCF_000186085.1_ASM18608v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,34.0,1,17.0,1,160.0,4573,GCF_000186085.1,1,1.0,10.0,18.0,3.0,34.0,17.0,160.0,0.00021862702229995628,0.0006558810668998689,0.003935286401399213,0.007433318758198513,0.0037166593790992565,0.5384615384615384,0.018633540372670808,0.00021862702229995628,1.9652383034543073
GCF_000186585.1_ASM18658v1_genomic,1,1.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,6.0,1,53.0,1,32.0,1,47.0,4623,GCF_000186585.1,0,1.0,1.0,6.0,8.0,53.0,32.0,47.0,0.00021626297577854672,0.0017301038062283738,0.0012975778546712802,0.011461937716262976,0.006920415224913495,0.08139534883720931,0.16666666666666666,0.00021626297577854672,0.12971453287197232
GCF_000187705.1_ASM18770v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,1,4.0,1,6.0,1,36.0,1,59.0,1,38.0,1,139.0,5335,GCF_000187705.1,1,0.0,1.0,36.0,10.0,59.0,38.0,139.0,0.0,0.0018740629685157421,0.006746626686656672,0.011056971514242878,0.00712143928035982,0.37755102040816324,0.07142857142857142,0.0,0.14733883058470765
GCF_000189515.1_ASM18951v1_genomic,1,2.0,1,3.0,1,9.0,1,97.0,1,2.0,1,4.0,1,3.0,1,29.0,1,18.0,1,155.0,2468,GCF_000189515.1,1,5.0,9.0,100.0,6.0,29.0,18.0,155.0,0.002025111381125962,0.002430133657351154,0.04050222762251924,0.011745646010530578,0.007290400972053463,2.2708333333333335,0.038461538461538464,0.002025111381125962,1.8498177399756988
GCF_000190535.1_ASM19053v1_genomic,0,0.0,0,0.0,0,0.0,1,150.0,0,0.0,1,3.0,1,12.0,1,46.0,1,12.0,1,75.0,3936,GCF_000190535.1,0,0.0,0.0,162.0,3.0,46.0,12.0,75.0,0.0,0.000762001524003048,0.041148082296164595,0.011684023368046735,0.003048006096012192,2.7457627118644066,0.039473684210526314,0.0,0.05740411480822962
GCF_000191165.1_ASM19116v1_genomic,1,1.0,0,0.0,1,2.0,1,28.0,1,1.0,1,5.0,1,1.0,1,29.0,1,6.0,1,52.0,2094,GCF_000191165.1,1,1.0,2.0,29.0,6.0,29.0,6.0,52.0,0.00047732696897374703,0.002863961813842482,0.013842482100238664,0.013842482100238664,0.002863961813842482,0.8611111111111112,0.11320754716981132,0.00047732696897374703,0.3704057279236277
GCF_000191545.1_ASM19154v1_genomic,1,1.0,1,3.0,1,4.0,0,0.0,1,2.0,1,4.0,1,4.0,1,27.0,1,6.0,1,115.0,2204,GCF_000191545.1,1,4.0,4.0,4.0,6.0,27.0,6.0,115.0,0.0018140589569160999,0.0027210884353741495,0.0018140589569160999,0.012244897959183673,0.0027210884353741495,0.23529411764705882,0.05172413793103448,0.0018140589569160999,0.7451247165532882
GCF_000192705.1_ASM19270v1_genomic,1,3.0,1,6.0,1,20.0,0,0.0,1,6.0,1,4.0,1,4.0,1,32.0,1,3.0,1,145.0,2628,GCF_000192705.1,1,9.0,20.0,4.0,10.0,32.0,3.0,145.0,0.003423354887790034,0.003803727653100038,0.0015214910612400153,0.012171928489920122,0.0011411182959300114,0.6666666666666666,0.0684931506849315,0.003423354887790034,3.9547356409281096
GCF_000193205.1_ASM19320v1_genomic,1,2.0,1,1.0,0,0.0,0,0.0,1,3.0,1,4.0,1,4.0,1,26.0,1,6.0,1,34.0,2028,GCF_000193205.1,0,3.0,0.0,4.0,7.0,26.0,6.0,34.0,0.0014785608674223755,0.0034499753573188764,0.001971414489896501,0.012814194184327254,0.002957121734844751,0.12121212121212122,0.2,0.0014785608674223755,-0.05717102020699852
GCF_000193395.1_ASM19339v1_genomic,0,0.0,0,0.0,0,0.0,1,128.0,0,0.0,1,2.0,1,5.0,1,36.0,1,12.0,1,25.0,2539,GCF_000193395.1,0,0.0,0.0,133.0,2.0,36.0,12.0,25.0,0.0,0.0007874015748031496,0.05236220472440945,0.014173228346456693,0.004724409448818898,2.7142857142857144,0.07692307692307693,0.0,0.07362204724409452
